CVE_ENT,NOM_ENT,CVE_MUN,Microcuenca,NOM_MUN,Pobl2010,Pobl2015,Pobl2020,Pobr_Porc2010,Pobr_Porc2015,Pobr_Porc2020,Pobr_Pers2010,Pobr_Pers2015,Pobr_Pers2020,Pobr_CareProm2010,Pobr_CareProm2015,Pobr_CareProm2020,PobrExtr_Porc2010,PobrExtr_Porc2015,PobrExtr_Porc2020,PobrExtr_Pers2010,PobrExtr_Pers2015,PobrExtr_Pers2020,PobrExtr_CareProm2010,PobrExtr_CareProm2015,PobrExtr_CareProm2020,PobrMode_Porc2010,PobrMode_Porc2015,PobrMode_Porc2020,PobrMode_Pers2010,PobrMode_Pers2015,PobrMode_Pers2020,PobrMode_CareProm2010,PobrMode_CareProm2015,PobrMode_CareProm2020,VulnCarSoc_Porc2010,VulnCarSoc_Porc2015,VulnCarSoc_Porc2020,VulnCarSoc_Pers2010,VulnCarSoc_Pers2015,VulnCarSoc_Pers2020,VulnCarSoc_CareProm2010,VulnCarSoc_CareProm2015,VulnCarSoc_CareProm2020,VulnIngr_Porc2010,VulnIngr_Porc2015,VulnIngr_Porc2020,VulnIngr_Pers2010,VulnIngr_Pers2015,VulnIngr_Pers2020,NoPobNoVuln_Porc2010,NoPobNoVuln_Porc2015,NoPobNoVuln_Porc2020,NoPobNoVuln_Pers2010,NoPobNoVuln_Pers2015,NoPobNoVuln_Pers2020,RezaEduc_Porc2010,RezaEduc_Porc2015,RezaEduc_Porc2020,RezaEduc_Pers2010,RezaEduc_Pers2015,RezaEduc_Pers2020,RezaEduc_CareProm2010,RezaEduc_CareProm2015,RezaEduc_CareProm2020,CareServSalu_Porc2010,CareServSalu_Porc2015,CareServSalu_Porc2020,CareServSalu_Pers2010,CareServSalu_Pers2015,CareServSalu_Pers2020,CareServSalu_CareProm2010,CareServSalu_CareProm2015,CareServSalu_CareProm2020,CareSeguSoci_Porc2010,CareSeguSoci_Porc2015,CareSeguSoci_Porc2020,CareSeguSoci_Pers2010,CareSeguSoci_Pers2015,CareSeguSoci_Pers2020,CareSeguSoci_CareProm2010,CareSeguSoci_CareProm2015,CareSeguSoci_CareProm2020,CareCaliVivi_Porc2010,CareCaliVivi_Porc2015,CareCaliVivi_Porc2020,CareCaliVivi_Pers2010,CareCaliVivi_Pers2015,CareCaliVivi_Pers2020,CareCaliVivi_CareProm2010,CareCaliVivi_CareProm2015,CareCaliVivi_CareProm2020,CareServVivi_Porc2010,CareServVivi_Porc2015,CareServVivi_Porc2020,CareServVivi_Pers2010,CareServVivi_Pers2015,CareServVivi_Pers2020,CareServVivi_CareProm2010,CareServVivi_CareProm2015,CareServVivi_CareProm2020,CareAcceAlim_Porc2010,CareAcceAlim_Porc2015,CareAcceAlim_Porc2020,CareAcceAlim_Pers2010,CareAcceAlim_Pers2015,CareAcceAlim_Pers2020,CareAcceAlim_CareProm2010,CareAcceAlim_CareProm2015,CareAcceAlim_CareProm2020,Pobl1CarSoc_Porc2010,Pobl1CarSoc_Porc2015,Pobl1CarSoc_Porc2020,Pobl1CarSoc_Pers2010,Pobl1CarSoc_Pers2015,Pobl1CarSoc_Pers2020,Pobl1CarSoc_CareProm2010,Pobl1CarSoc_CareProm2015,Pobl1CarSoc_CareProm2020,Pobl3+CarSoc_Porc2010,Pobl3+CarSoc_Porc2015,Pobl3+CarSoc_Porc2020,Pobl3+CarSoc_Pers2010,Pobl3+CarSoc_Pers2015,Pobl3+CarSoc_Pers2020,Pobl3+CarSoc_CareProm2010,Pobl3+CarSoc_CareProm2015,Pobl3+CarSoc_CareProm2020,PoblIngInfLineaPobr_Porc2010,PoblIngInfLineaPobr_Porc2015,PoblIngInfLineaPobr_Porc2020,PoblIngInfLineaPobr_Pers2010,PoblIngInfLineaPobr_Pers2015,PoblIngInfLineaPobr_Pers2020,PoblIngInfLineaPobr_CareProm2010,PoblIngInfLineaPobr_CareProm2015,PoblIngInfLineaPobr_CareProm2020,PoblIngInfLineaPobrExtr_Porc2010,PoblIngInfLineaPobrExtr_Porc2015,PoblIngInfLineaPobrExtr_Porc2020,PoblIngInfLineaPobrExtr_Pers2010,PoblIngInfLineaPobrExtr_Pers2015,PoblIngInfLineaPobrExtr_Pers2020,PoblIngInfLineaPobrExtr_CareProm2010,PoblIngInfLineaPobrExtr_CareProm2015,PoblIngInfLineaPobrExtr_CareProm2020
21,Puebla,048,6,Chiautzingo,15024,17560,21325,79.2703242922,78.0403099841,77.2803883818,11910,13704,16480,2.515728402,2.0465415069,2.2886390753,20.3653073039,11.9567019044,16.5068153727,3060,2100,3520,3.7170254469,3.4801285907,3.5227989106,58.9050169882,66.0836080797,60.7735730091,8850,11604,12960,2.0999213574,1.787005699,1.9529506893,15.6288378804,14.3853218196,10.5770926385,2348,2526,2256,2.0735201055,1.9266079354,2.0902891906,2.9820999279,4.8494066563,8.4457907786,448,852,1801,2.1187378996,2.72496154,3.6967282011,318,479,788,24.5108281764,18.4977405413,17.5192306271,3683,3248,3736,3.410730561,2.8378763372,3.1769713382,52.8974718709,22.9054991716,40.5545824616,7947,4022,8648,3.0001024413,2.7738204308,2.835262207,89.7766218266,83.8313377246,77.9465948053,13488,14721,16622,2.4822171931,2.0541060415,2.3196818292,19.5756867958,11.6287503272,9.6005322117,2941,2042,2047,3.7649528029,3.327611041,3.6233683847,26.3063050717,28.3069156771,28.1603296751,3952,4971,6005,3.3226021708,3.0240272997,3.1489928692,18.7382652188,22.2886744815,25.2281702024,2815,3914,5380,3.6205486196,2.9099760253,3.1957810393,94.8991621726,92.4256318036,87.8574810203,14258,16230,18736,2.4426472653,2.0282135406,2.2651393788,39.2076711669,25.4260326353,31.2694620172,5891,4465,6668,3.608451634,3.4383270668,3.509353353,82.2524242201,82.8897166404,85.7261791604,12358,14555,18281,2.4245206653,1.9268241423,2.0631707528,40.5661513129,39.0197437514,44.5096824218,6095,6852,9492,2.6689213461,2.0987943896,2.2212796756
21,Puebla,034,6,Coronango,40721,37622,47901,79.970966107,69.5717068354,68.7636360278,32565,26174,32938,2.969626824,2.226345472,2.3367419357,26.8756593289,12.2454842953,15.6391859636,10944,4607,7491,3.6922587465,3.4643015177,3.4182912261,53.095306778,57.3262225401,53.1244500643,21621,21567,25447,2.6034648485,1.9618015911,2.0180204841,19.1065581986,18.0380446229,13.2638159106,7780,6786,6354,2.5610598698,1.896410119,2.0069956795,0.3059964481,4.575471309,6.0901580453,125,1721,2917,0.6164792462,7.8147772327,11.8823900162,251,2940,5692,24.9238646432,18.3992261877,15.0393384492,10149,6922,7204,3.9133191755,3.0323163882,3.1200185192,47.6598406044,27.8276559285,41.7250050651,19408,10469,19987,3.571679357,2.8891415784,2.7377851403,85.400013162,77.9945791965,71.4691836326,34776,29343,34234,3.1394665378,2.2398310475,2.3917857513,13.0112067432,9.8678986027,5.0733511903,5298,3713,2430,4.1861841705,3.3266962312,3.3963474895,91.3470451651,39.3585311112,29.2445002521,37197,14807,14008,2.9537102997,2.785596341,2.9558610437,24.0871675697,15.6607509493,24.7693953679,9809,5892,11865,4.02118962,2.9678382482,2.9782699263,99.0775243056,87.6097514583,82.0274519385,40345,32961,39292,2.8909597802,2.158534168,2.2836351676,62.6739223768,29.3882158751,30.435872344,25521,11056,14579,3.5949227164,3.3813791219,3.3797482185,80.2769625551,74.1471781444,74.8537940732,32690,27896,35856,2.958305487,2.0889737831,2.1466362768,37.8300699626,32.2005367053,38.1417612952,15405,12114,18270,3.1423794816,2.2819134104,2.3177593586
29,Tlaxcala,012,6,Españita,7876,8740,9729,70.9005815564,69.7075836332,69.3656765677,5584,6092,6749,2.4196524898,1.9564665737,1.8230003174,15.6170036001,8.8230041317,7.1507150715,1230,771,696,3.6990011831,3.4422883829,3.4171352625,55.2835779562,60.8845795015,62.2149614961,4354,5321,6053,2.057741194,1.7410039091,1.6395227119,27.216283578,27.5468479275,24.5067106711,2144,2408,2384,2.1822721069,1.6223507385,1.6574101288,0.6543893658,1.2692256431,3.3421342134,52,111,325,1.2287454999,1.4763427962,2.7854785479,97,129,271,29.2716698975,20.4318272691,17.9317931793,2305,1786,1745,3.0028382214,2.5218525766,2.4343558282,26.6131265577,7.7968812475,22.00220022,2096,681,2141,3.2840790843,2.747008547,2.559,89.1996676821,88.1247501,85.3135313531,7025,7702,8300,2.3980130394,1.8749243799,1.8025789813,25.6438659651,16.4467546315,9.8459845985,2020,1437,958,3.4654427646,2.9829821718,2.912849162,25.2838548878,20.6584033053,14.598459846,1991,1806,1420,3.4852135816,2.8851612903,2.9253956292,35.004153974,27.6156204185,17.3817381738,2757,2414,1691,3.3710443038,2.7234555985,2.7550632911,98.1168651343,97.2544315607,93.8723872387,7728,8500,9133,2.3545018346,1.8618610388,1.7797960858,38.3550263085,20.5784352925,16.6446644664,3021,1799,1619,3.6187725632,3.3626943005,3.353602115,71.5549709222,70.9768092763,72.7078107811,5636,6203,7074,2.397542047,1.9214954227,1.7392258057,32.9482137912,29.0071971212,30.7459845985,2595,2535,2991,2.5667859579,2.1143639943,1.8795187827
21,Puebla,074,6,Huejotzingo,60154,73633,101850,63.6416755783,61.006021045,64.3366221858,38283,44921,65527,2.2979846428,2.0082040538,2.4491510814,12.0064829935,7.438940206,12.5909269544,7222,5478,12824,3.584693951,3.3760320473,3.4956977497,51.6351925849,53.567080839,51.7456952314,31061,39443,52703,1.9983185727,1.8182039372,2.1935436543,20.2591076268,23.2588914166,25.5738346648,12187,17126,26047,1.9515822159,1.7706666336,2.3182409169,6.6040771326,5.6975157719,4.82071799,3973,4195,4910,9.4951396623,10.0375717665,5.2688251594,5712,7391,5366,19.1143769121,15.542653123,17.453475595,11498,11445,17776,3.0760630018,2.7708951446,3.2654751821,41.7014539216,22.5665277809,50.0399765825,25085,16616,50966,2.8276273016,2.6715666302,2.8838088175,75.9011608812,73.5337384878,81.6672084547,45658,54145,83178,2.3104820585,2.0306558727,2.4802232694,11.7886260257,8.0762804925,8.1885652058,7091,5947,8340,3.2988437101,3.12399186,3.6784145914,19.5954321121,15.3684904613,26.3422712976,11787,11316,26830,3.1949672181,2.8964755832,3.3377948653,17.6738891436,28.6124485998,33.2544860333,10632,21068,33870,3.4278565752,2.4595085229,3.0705405384,83.9007832051,84.2649124616,89.9104568506,50470,62047,91574,2.2142217498,1.9426844954,2.4129115875,28.5923751816,21.1224500872,38.7547644945,17199,15553,39472,3.5163279863,3.3024635091,3.4375101108,70.245752711,66.703536817,69.1573401759,42256,49116,70437,2.08192174,1.8366749794,2.2784102106,27.9442534318,26.2119350276,28.0257601485,16810,19301,28544,2.3925375252,2.0119601095,2.4281776047
29,Tlaxcala,015,6,Ixtacuixtla de Mariano Matamoros,35473,34570,39742,61.1682698334,50.9162820104,55.7527588918,21698,17602,22157,1.9809139644,1.6478387059,1.9555149527,7.1345181472,2.6148483755,6.6933289255,2531,904,2660,3.492925828,3.2749059349,3.2758844496,54.0337516863,48.3014336349,49.0594299662,19167,16698,19497,1.7809187213,1.5596270087,1.7751286731,21.0478203025,25.3924337865,21.2007974074,7466,8778,8426,1.745124383,1.6220337042,1.7681945552,5.9294052087,9.4102329615,9.2781871153,2103,3253,3687,11.8545046554,14.2810512417,13.7682565856,4205,4937,5472,15.2073051727,12.6531300324,10.2055614224,5394,4374,4056,2.6600516554,2.333498131,2.5289425379,29.6805219507,12.0182163602,40.9455782293,10529,4155,16273,2.4766464348,2.4450370099,2.3208216778,72.229127068,67.9533430889,66.1753787994,25622,23491,26299,1.9914011913,1.6638748957,1.9940394205,9.5804445051,6.7851088263,5.0547705103,3398,2346,2009,3.204832057,2.5789396293,2.8871496739,14.489493343,12.0622605737,6.6380530952,5140,4170,2638,2.8772563409,2.5567038089,2.9287997005,16.7086906205,13.6235141535,17.5006292562,5927,4710,6955,3.0352595847,2.336474018,2.4970055025,82.2160901359,76.3087157968,76.9535562991,29165,26380,30583,1.9204949104,1.6393353201,1.9040051995,18.1595707756,10.3120628532,14.8507722287,6442,3565,5902,3.4268306347,3.1976270225,3.2366776825,67.0976750421,60.3265149719,65.0309460071,23802,20855,25845,1.8059316987,1.3908207483,1.6765716505,25.3084145474,17.5418230689,29.7142791252,8978,6064,11809,2.0268721292,1.5757995556,1.8493559772
29,Tlaxcala,023,6,Natívitas,22178,25028,27776,66.2445507368,53.969218824,61.8774689796,14692,13507,17187,2.2843461339,2.0459126647,2.1361208851,11.820142377,4.5607024593,10.3034284131,2621,1141,2862,3.5785198762,3.4088362471,3.5169649854,54.4244083597,49.4085163647,51.5740405665,12070,12366,14325,2.0029351232,1.9200920788,1.8601204386,19.5388242143,32.2236757346,25.08066115,4333,8065,6966,2.0765304534,1.9341051137,1.7789115912,4.6473486374,4.8512938274,4.0956860897,1031,1214,1138,9.5692764115,8.955811614,8.9461837807,2122,2241,2485,15.7782015888,17.0633824063,14.3186715624,3499,4271,3977,3.0468831309,2.7326142747,2.8122374559,51.4212874204,19.758899038,33.513690073,11404,4945,9309,2.6318520045,2.7434985773,2.5795300778,78.2394581728,76.9919127272,76.6663612339,17352,19270,21295,2.3058108572,2.0611978022,2.1082291189,11.5943341974,13.9344095008,10.2463004001,2571,3488,2846,3.5415402582,2.83788469,3.2588065664,16.7649822507,16.4435449655,11.6431178175,3718,4115,3234,3.2853227002,2.9754876252,3.2720909543,18.1113174902,28.5646508118,30.4118025258,4017,7149,8447,3.338119623,2.6647279473,2.7087530022,85.7833749511,86.1928945586,86.9581301297,19025,21572,24153,2.2371418848,2.004304419,2.0331617452,27.4452196548,23.3568264864,23.0638773925,6087,5846,6406,3.4849169106,3.3102068792,3.3712474964,70.8918993742,58.8205126514,65.9731550693,15722,14722,18325,2.1346167001,1.8772412586,2.0035112701,31.6897098786,15.8600548327,29.631042021,7028,3969,8230,2.3356821888,1.9843366867,2.2200283228
21,Puebla,132,6,San Martín Texmelucan,151192,151019,156099,58.4613030194,60.364311482,65.2884217303,88389,91162,101915,2.3438701628,1.8299966591,2.1876071749,9.0810325094,5.3937466716,11.61228648,13730,8146,18127,3.5900750601,3.310379732,3.4080000501,49.3802705099,54.9705648104,53.6761352503,74659,83016,83788,2.1142705392,1.6846921659,1.9235144142,23.1684353139,18.6178753867,14.6992614013,35029,28117,22945,1.9283894851,1.7302926385,1.8929963947,7.1204100652,10.2952978409,11.1826734728,10765,15548,17456,11.2498516016,10.7225152904,8.8296433956,17009,16193,13783,17.0928356172,14.415266448,13.7283307317,25843,21770,21430,3.045854153,2.5124661214,2.8940786542,43.7842545943,25.1608811593,43.3486710881,66198,37998,67667,2.6032125542,2.4348872284,2.5606045557,73.8069244509,69.7064333739,67.8731712773,111590,105270,105949,2.3283569839,1.8703264554,2.262458353,12.3105210787,6.8083758028,6.2760517679,18613,10282,9797,3.3777349951,2.8943156133,3.1304932306,13.2030379146,5.7856042959,10.5278363697,19962,8737,16434,3.2255509104,3.012001492,3.1884870498,21.507507593,20.8099241275,28.9018016702,32518,31427,45115,3.1803166255,2.4306805566,2.6631963557,81.6297383333,78.9821868687,79.9876831316,123418,119278,124860,2.2259667244,1.8065653898,2.1335267659,26.7280494945,14.7545960842,24.211703496,40411,22282,37794,3.4606869616,3.249605286,3.3198029784,65.5817130845,70.6596093229,76.4710952031,99154,106709,119371,2.0894373771,1.5633891788,1.8677137645,20.5722164819,26.0425848251,34.1434468294,31104,39329,53298,2.4479735315,1.7721389213,2.1017648268
21,Puebla,136,6,San Miguel Xoxtla,10304,12793,11736,44.2779879379,48.1095317263,48.1221453114,4562,6155,5648,1.8856963012,1.6284097586,1.7700573643,3.584455564,2.6128990741,3.882359645,369,334,456,3.3325409206,3.2508947893,3.2180648431,40.6935323739,45.4966326522,44.2397856664,4193,5820,5192,1.7575000846,1.5351288084,1.6428632609,18.9454010377,16.9690355442,13.7121336645,1952,2171,1609,1.9079357683,1.618972654,1.6240490035,18.7231047671,18.7957936911,21.9521490912,1929,2405,2576,18.0535062574,16.1256390384,16.2135719329,1860,2063,1903,12.7450242034,10.2905643011,7.7764145858,1313,1316,913,2.4876116601,2.2055550085,2.2679796664,31.3397417612,14.4284783219,22.9953050103,3229,1846,2699,2.4177780794,2.4327740395,2.356726781,50.9438045614,47.810039684,46.7964269685,5249,6116,5492,2.0474492815,1.7715835374,1.9091122333,7.808603272,7.1530622512,4.0849274695,805,915,479,2.8375837724,2.3683897865,2.5589769623,8.1933963475,3.3812761899,3.9198965334,844,433,460,2.4541045469,2.6335787248,2.6808714883,8.6287751529,22.7556976088,21.8915916513,889,2911,2569,2.9029982456,2.0135071272,2.0541611886,63.2233889756,65.0785672705,61.8342789759,6515,8326,7257,1.892643644,1.6260210204,1.7379447775,11.0355742866,8.336287155,9.8065405961,1137,1066,1151,3.4616832457,3.2725351603,3.2047131584,63.001092705,66.9053254174,70.0742944026,6492,8559,8224,1.3253679362,1.1710146995,1.2155535919,19.5768904066,21.8318701108,25.7174601199,2017,2793,3018,1.6068657807,1.4213761363,1.4311765583
29,Tlaxcala,019,6,Tepetitla de Lardizábal,18073,19808,22641,70.9701062511,54.5886898794,72.0633680669,12826,10813,16316,2.1873028578,1.8723377736,1.9593810062,12.1064222452,4.7261991377,11.223699303,2188,936,2541,3.4736998294,3.3719422335,3.3137706641,58.8636840059,49.8624907417,60.8396687639,10638,9877,13775,1.9220831732,1.7300716915,1.7093848109,16.274496013,22.6986677991,13.0683860106,2941,4496,2959,1.8874619021,1.7404050842,1.6567816992,4.5444989172,10.1416924947,8.1545155349,821,2009,1846,8.2108988187,12.5709498268,6.7137303876,1484,2490,1520,14.9751650494,13.1936184762,11.7198794359,2706,2613,2653,3.0115669518,2.7090822513,2.7130897098,32.421146653,20.4015957519,29.8140418736,5859,4041,6750,2.7501100575,2.587410795,2.52936808,80.6553270377,68.8411967995,76.1472712021,14577,13636,17241,2.1971341439,1.8908516333,1.9761741293,13.0369448541,13.2632010821,11.78050762,2356,2627,2667,3.5506466846,2.6797110003,3.00733549,14.6910050142,9.017386527,4.1971791351,2655,1786,950,3.2882923361,2.7598598607,3.1677054199,30.1794501543,17.0138906093,29.1976238669,5454,3370,6611,2.9704592533,2.65286171,2.5370656758,87.2446022641,77.2873576785,85.1317540775,15768,15309,19275,2.1314675514,1.8338172439,1.9129936285,27.2651430279,16.9082169225,19.1046192035,4928,3349,4325,3.4627202677,3.2723442548,3.2881816331,75.5146051683,64.7303823741,80.2178836018,13648,12822,18162,2.0557191517,1.5790731643,1.7602169108,31.5399839742,18.0436269171,42.6063247492,5700,3574,9646,2.2603082795,1.9013341997,1.9175980462
29,Tlaxcala,042,6,Xicohtzinco,11718,14218,14195,48.2215960805,37.9347649659,51.1516126281,5651,5394,7261,2.0606308989,1.6973195873,1.9284604179,6.0244418185,2.147633219,6.6910535004,706,305,950,3.5308430479,3.3664999118,3.3939188521,42.197154262,35.7871317469,44.4605591277,4945,5088,6311,1.8505350499,1.596138224,1.7075530139,16.2767420098,17.3392769477,17.0058943242,1907,2465,2414,1.8419913302,1.5796845357,1.5831919473,17.7590154461,22.9479463828,15.6887647352,2081,3263,2227,17.7426464636,21.7780117035,16.1537283125,2079,3096,2293,10.1501705275,8.7082310785,9.1448472894,1189,1238,1298,2.255575579,2.15120969,2.309375374,41.6927752616,14.59360103,28.7015022903,4886,2075,4074,2.3540144523,2.4006525174,2.4206062691,50.7470897001,42.8645889567,51.3074623516,5947,6094,7283,2.1861249082,1.7695705883,2.0255882791,6.0450452066,6.7677128262,8.1120565386,708,962,1152,3.2265162803,2.5793271441,2.6228063185,7.7753337195,5.706571122,5.3378329647,911,811,758,2.6809287176,2.4719682601,2.9212536772,12.9427268526,13.1578224839,22.9719326836,1517,1871,3261,2.8354141937,2.1911696737,2.2419787508,64.4983380903,55.2740419136,68.1575069523,7558,7859,9675,2.0055267329,1.6607891212,1.8424329136,12.7829862627,7.5813074876,12.7538502433,1498,1078,1810,3.4375931842,3.2936244473,3.3078697514,65.9806115266,60.8827113488,66.8403773633,7732,8656,9488,1.5062035644,1.0576785148,1.4758382186,24.0078167747,14.1608001742,27.7144048722,2813,2013,3934,1.8652353965,1.3834046061,1.745851103
21,Puebla,122,7,San Felipe Teotlalcingo,8548,9578,9722,75.8643779919,72.4291339689,76.305725556,6485,6937,7418,2.493690719,2.0203033469,1.9947840111,17.2834567528,9.1673019859,10.4151944777,1477,878,1013,3.7625707129,3.4328012375,3.3758333587,58.580921239,63.261831983,65.8905310784,5007,6059,6406,2.1189359065,1.8154573546,1.776358884,18.432407733,19.4345997835,13.6194420158,1576,1861,1324,2.1563334665,1.8734711255,1.9041878493,2.7983681649,4.3736087153,6.4211734321,239,419,624,2.9048461102,3.7626575324,3.6536589961,248,360,355,18.5229195034,18.9230747186,18.4273137855,1583,1812,1792,3.4996171374,2.7664844976,2.7711018959,52.8167811799,29.8930500838,35.8903470578,4515,2863,3489,2.8714336259,2.6968615192,2.5256171886,90.4246119181,83.1721294609,80.6022507753,7729,7966,7836,2.4663171561,2.0396682953,2.0326269457,19.8833599351,11.2605014996,9.3882019301,1700,1079,913,3.6665948564,3.2299111824,3.1213782379,24.2150668034,21.7264173716,14.1213524532,2070,2081,1373,3.6567433394,2.8971993949,2.9505878672,23.0356628987,17.7638517913,19.7437077385,1969,1701,1919,3.3675331103,2.8636288437,2.7120999435,94.2967857249,91.8637337524,89.9251675718,8060,8799,8743,2.4274252879,1.9892401219,1.9813493658,36.4554202719,23.1402066352,21.657502928,3116,2216,2106,3.6262571231,3.4142144725,3.3355907292,78.6627461568,76.8027426841,82.7268989881,6724,7356,8043,2.4049739006,1.9052953025,1.8399561043,36.6566687161,33.6989334264,41.6559026406,3133,3228,4050,2.6544813838,2.0186633113,1.9503529974
21,Puebla,134,7,San Matías Tlalancaleca,19443,19669,21785,71.4473277063,73.4025957984,76.8353642942,13892,14438,16739,2.0165695958,1.8816470216,2.3006951006,7.9004950283,6.7802462612,14.674075369,1536,1334,3197,3.4486460906,3.3506784378,3.4642963976,63.546832678,66.6223495372,62.1612889252,12355,13104,13542,1.8382318622,1.7320974684,2.0256779944,23.2378728998,21.8108178701,18.607894683,4518,4290,4054,1.9277269394,1.8119847832,2.2128379648,2.4430222456,2.5818698552,2.5915190795,475,508,565,2.8717771483,2.2047164763,1.9652219433,558,434,428,20.1934789706,20.2280433788,20.3321522691,3926,3979,4429,2.7711558951,2.6505183467,3.1011814716,42.3696303473,27.6344646145,46.3924218042,8238,5435,10107,2.5738142339,2.5917017659,2.726898427,88.8195823251,88.4031382855,88.0936570608,17269,17388,19191,2.0336128032,1.8876587965,2.3265309332,11.8169838759,12.7078516853,7.7760917868,2298,2500,1694,3.3230554546,2.9116833462,3.4064152635,9.1876945618,8.4533012296,18.4682510307,1786,1663,4023,2.9260368537,3.0738412091,3.3678620199,16.4671067433,20.216973735,36.9053274744,3202,3976,8040,3.0671837308,2.6626655804,3.0038296293,94.6852006061,95.2134136686,95.4432589772,18410,18728,20792,1.9945511613,1.8657431352,2.2837432812,22.2983036744,20.3687394002,35.4232064577,4335,4006,7717,3.3909858323,3.2899286421,3.387741702,73.8903499519,75.9844656536,79.4268833737,14367,14945,17303,1.9498995626,1.8177162591,2.2256386555,27.7443995118,30.5077868609,36.8643262791,5394,6001,8031,2.0698386366,1.8944094682,2.328012316
21,Puebla,143,7,San Salvador el Verde,27947,28803,33982,72.1806282198,72.0593271283,69.2227929919,20172,20755,23523,2.1454566317,1.9110280661,2.0580745372,10.7428263555,8.1432267873,8.5861323539,3002,2345,2918,3.670632296,3.4310503155,3.4235866666,61.4378018643,63.916100341,60.636660638,17170,18410,20606,1.8785352032,1.7173047629,1.8646027986,18.4323337409,17.7038902291,15.5294445339,5151,5099,5277,1.898491761,1.7693935372,1.8548646184,4.9790445598,5.405363119,8.6365488103,1391,1557,2935,4.4079934795,4.8314195236,6.6112136639,1232,1392,2247,16.8569623159,16.3547551339,15.249409696,4711,4711,5182,3.0179672877,2.7296792822,2.846262341,38.2695041541,24.3973079806,34.7137923541,10695,7027,11796,2.6621871671,2.5757816865,2.6004831644,85.2819477579,82.011743534,75.1689724977,23834,23622,25544,2.139757376,1.9184116569,2.0961012754,17.185856544,12.2658195542,7.1290717547,4803,3533,2423,3.3133264376,3.0887807441,3.2329265713,17.8038287723,13.8267694086,13.4549477801,4976,3983,4572,3.268872732,2.8794263163,3.084591573,14.4309169617,20.1718839316,25.5628320912,4033,5810,8687,3.211843138,2.7502104827,2.7157640587,90.6129619607,89.7632173574,84.7522375258,25324,25854,28801,2.0949432884,1.8830461354,2.0209381035,23.0295366818,19.7531942252,21.9378706138,6436,5690,7455,3.5689144879,3.3495372965,3.3770810699,77.1596727796,77.4646902473,77.8593418022,21564,22312,26458,2.006977753,1.7776940397,1.8297959745,32.1789124723,32.8858880584,29.6331269479,8993,9472,10070,2.2355416807,1.9356129722,2.0219742312
21,Puebla,180,7,Tlahuapan,29808,36512,37263,78.0028406,75.774587514,78.0380298759,23251,27667,29079,2.3233080887,1.8823994649,2.0203834309,17.6080042937,8.4058896605,10.6388849175,5249,3069,3964,3.5902639128,3.4112095147,3.3441560391,60.3948363063,67.3686978535,67.3991449584,18002,24598,25115,1.9534217984,1.6916020049,1.8112751948,15.1778474263,16.6525729299,13.7824837562,4524,6080,5136,1.9877235871,1.7960698329,1.8932778984,4.2780427987,4.6567646006,5.150122182,1275,1700,1919,2.5412691749,2.9160749555,3.0293641859,758,1065,1129,22.5944088139,20.515628015,18.427205153,6735,7491,6867,3.1772686727,2.647731116,2.7332595681,38.1678639854,18.0771550502,34.1262638875,11377,6600,12716,2.8507302034,2.6271722817,2.5888476912,88.0228106262,83.3795064461,83.6558027562,26238,30444,31173,2.3149267607,1.9013464582,2.0455294631,25.503908306,14.7131621777,9.5995313118,7602,5372,3577,3.2156131159,2.9073663623,3.0879457367,12.437860739,15.3759601537,11.1075249419,3707,5614,4139,3.7395477829,2.9007997392,3.2243596557,24.6564959086,20.4897811763,26.8610604348,7350,7481,10009,3.3199457078,2.6887641487,2.665777809,93.1806880263,92.4271604439,91.8205136321,27775,33747,34215,2.2685317404,1.8668883929,2.0014850845,33.6363590721,20.3677275192,23.5202400667,10026,7437,8764,3.5245213349,3.3240762435,3.3115913434,82.2808833988,80.4313521146,83.1881520579,24526,29367,30998,2.2025385071,1.7734290863,1.8953242882,39.8820523513,35.1695061487,39.3229228115,11888,12841,14653,2.4324055625,1.9062694499,2.0090032532
